3218	41537	18.0261	0.748819	3077.2	41537
3219	44416	18.4792	0.785805	3058.73	44416
3220	40545	15.4773	0.851032	3078.19	40545
3221	38663	13.8183	0.897506	3117.47	38663
3223	19346	25.8891	0.872663	856.304	19346
3224	24863	32.8403	0.885903	854.595	24863
3225	44760	57.4485	0.904698	861.207	44760
3226	14769	27.4414	0.912458	589.838	14769
3206	57280	41.4392	0.771851	1790.84	57280
3207	79286	55.2148	0.789434	1818.97	79286
3210	37691	21.3849	0.926795	1901.72	37691
3211	40433	23.875	0.89858	1884.68	40433
3212	11820	7.27559	0.860609	1887.74	11820
3213	39832	24.6546	0.864354	1869.14	39832
3214	38431	24.6947	0.838838	1855.24	38431
3215	41869	28.0632	0.818069	1823.75	41869
3204	42073	22.6105	0.63952	2909.64	42073
3205	57700	29.1974	0.665855	2967.92	57700
3217	36902	17.3587	0.715474	2971.25	36902
3218	40683	18.0261	0.749227	3012.29	40683
3219	43580	18.4792	0.78548	3002.4	43580
3220	40081	15.4773	0.851161	3042.5	40081
3221	38350	13.8183	0.897094	3093.66	38350
3223	19162	25.8891	0.872585	848.235	19162
3224	24623	32.8403	0.885982	846.27	24623
3225	44394	57.4485	0.904505	854.347	44394
3226	14661	27.4414	0.912895	585.244	14661
3206	57382	41.4392	0.771851	1794.03	57382
3207	79461	55.2148	0.789434	1822.98	79461
3210	37767	21.3849	0.926795	1905.55	37767
3211	40534	23.875	0.89858	1889.38	40534
3212	11847	7.27559	0.860609	1892.06	11847
3213	39929	24.6546	0.864354	1873.7	39929
3214	38506	24.6947	0.838838	1858.86	38506
